day month year Tmin Tmax pr eto
31 12 2012 -11.684210205078102 -1.7515319824218523 4.91 0.49
1 1 2013 -13.336279296874977 -1.286291503906284 0.0 0.44
2 1 2013 -11.424780273437477 2.6109863281250227 0.0 0.96
3 1 2013 -9.495458984374977 3.4367004394531477 0.0 1.06
4 1 2013 -11.116217041015602 6.888085937500023 0.0 1.44
5 1 2013 -10.933538818359352 8.831628417968773 0.0 1.95
6 1 2013 -7.727636718749977 10.833642578125023 0.0 2.08
7 1 2013 -6.509008789062477 9.752618408203148 0.0 1.89
8 1 2013 -5.692480468749977 13.517755126953148 0.0 1.85
9 1 2013 -3.376623535156284 10.194665527343716 0.0 1.66
10 1 2013 -3.2930969238281023 5.489495849609398 0.0 0.96
11 1 2013 -3.7275146484374773 16.851037597656273 0.0 3.23
12 1 2013 -13.032171630859352 0.7652526855468977 0.0 1.0
13 1 2013 -15.522924804687477 -2.1335815429687273 0.0 0.87
14 1 2013 -14.384497070312477 -2.3241027832031023 0.0 0.85
15 1 2013 -12.983160400390602 2.4140869140625227 0.0 1.15
16 1 2013 -6.767431640624977 12.487542724609398 0.0 2.74
17 1 2013 -5.585546874999977 11.209649658203148 0.0 1.91
18 1 2013 -4.480535888671852 13.051568603515648 0.0 2.24
19 1 2013 -2.0488342285156023 15.386376953125023 0.0 3.31
20 1 2013 -5.944250488281227 8.586480712890648 0.0 1.79
21 1 2013 -9.812933349609352 7.121820068359398 0.0 1.38
22 1 2013 -7.648565673828102 7.889093017578148 0.0 1.32
23 1 2013 -4.210974121093727 13.736260986328148 0.0 2.44
24 1 2013 -12.142156982421852 4.510095214843716 0.0 1.31
25 1 2013 -3.8166259765624773 14.267236328125023 0.0 2.25
26 1 2013 -3.1059326171874773 13.715936279296898 0.0 2.52
27 1 2013 -1.1198181152343523 17.576379394531273 0.31 2.4
28 1 2013 1.3575683593750227 20.902001953125023 0.0 3.2
29 1 2013 -3.198400878906284 10.512231445312523 0.93 2.07
30 1 2013 -8.965216064453102 5.921380615234398 0.0 2.02
31 1 2013 -12.369390869140602 1.1501403808593977 0.0 0.67
1 2 2013 -13.354101562499977 0.7182556152343977 0.0 0.76
2 2 2013 -6.356390380859352 6.838555908203148 0.0 1.36
3 2 2013 -5.100988769531227 6.787744140625023 0.0 1.62
4 2 2013 -5.056433105468727 7.825555419921898 0.0 1.55
5 2 2013 -2.6369689941406023 13.780725097656273 0.0 2.29
6 2 2013 -2.0788940429687273 15.269494628906273 0.0 2.64
7 2 2013 -0.09277954101560226 12.645074462890648 0.0 2.49
8 2 2013 -3.4713195800781023 13.305627441406273 0.0 3.21
9 2 2013 -2.5968688964843523 10.161645507812523 7.57 2.87
10 2 2013 -3.0413269042968523 7.058312988281273 3.39 1.63
11 2 2013 -7.974951171874977 5.168115234375023 0.0 1.87
12 2 2013 -7.133917236328102 9.057763671875023 0.0 2.0
13 2 2013 -5.445196533203102 13.601617431640648 0.0 2.96
14 2 2013 -3.6495422363281023 9.720849609375023 0.77 2.25
15 2 2013 -7.084906005859352 5.958215332031273 0.0 2.2
16 2 2013 -8.794775390624977 14.193566894531273 0.0 3.14
17 2 2013 -1.7569641113281023 21.077294921875023 0.0 4.06
18 2 2013 -3.2117675781249773 9.922814941406273 0.0 3.06
19 2 2013 -6.389807128906284 7.762048339843716 0.0 2.09
20 2 2013 -9.728277587890602 2.233728027343716 6.53 1.5
21 2 2013 -11.483831787109352 -1.4006103515624773 7.54 0.55
22 2 2013 -15.539648437499977 -1.3320068359374773 0.0 0.75
23 2 2013 -12.503057861328102 2.2908874511718977 0.0 1.09
24 2 2013 -10.765325927734352 1.1895385742187727 1.19 0.78
25 2 2013 -7.215246582031227 3.5560852050781477 0.0 1.03
26 2 2013 -8.550848388671852 6.574334716796898 0.0 1.55
27 2 2013 -7.448034667968727 5.965844726562523 0.0 1.96
28 2 2013 -8.833776855468727 7.419061279296898 0.0 1.92
1 3 2013 -5.581091308593727 8.193963623046898 0.0 1.85
2 3 2013 -4.988500976562477 15.942773437500023 0.0 2.77
3 3 2013 0.8173156738281477 21.525720214843716 0.0 3.77
4 3 2013 -1.9040283203124773 9.546807861328148 0.35 1.77
5 3 2013 -8.059606933593727 8.384484863281273 0.0 2.98
6 3 2013 -8.556402587890602 7.698541259765648 0.0 2.42
7 3 2013 -7.518225097656284 12.322412109375023 0.0 2.53
8 3 2013 -4.953955078124977 13.005822753906273 0.0 2.22
9 3 2013 -1.3169616699218523 17.848199462890648 0.0 2.66
10 3 2013 -10.733038330078102 4.559625244140648 2.85 1.46
11 3 2013 -12.643408203124977 5.970941162109398 0.0 1.83
12 3 2013 -4.056127929687477 2.9666687011718977 0.0 1.08
13 3 2013 -5.784948730468727 11.673303222656273 0.0 2.53
14 3 2013 0.39513549804689774 22.111322021484398 0.0 4.18
15 3 2013 4.064416503906273 27.555810546875023 0.0 5.75
16 3 2013 -0.13065185546872726 16.336572265625023 0.0 3.55
17 3 2013 -6.207128906249977 10.847589111328148 0.0 2.56
18 3 2013 -2.4197753906249773 12.700952148437523 0.0 3.32
19 3 2013 -3.7542480468749773 12.182672119140648 0.0 3.54
20 3 2013 -6.585852050781227 10.932702636718773 0.0 2.99
21 3 2013 -3.5938476562499773 9.719567871093716 0.0 2.71
22 3 2013 -6.646032714843727 9.603967285156273 0.0 2.21
23 3 2013 -7.282080078124977 1.9707580566406477 11.86 0.73
24 3 2013 -9.700415039062477 0.7144409179687727 0.0 1.29
25 3 2013 -11.527258300781227 0.8046203613281477 0.0 1.53
26 3 2013 -11.085028076171852 8.587731933593716 0.0 2.52
27 3 2013 -6.596990966796852 10.432214355468773 0.0 2.26
28 3 2013 -2.0811218261718523 18.189935302734398 0.0 3.75
29 3 2013 1.8209777832031477 20.768640136718773 1.69 4.03
30 3 2013 5.795465087890648 22.096093750000023 3.48 4.4
31 3 2013 1.4823242187500227 19.217584228515648 0.0 3.68
1 4 2013 -3.6985534667968523 10.857751464843716 0.0 2.95
2 4 2013 -3.2719177246093523 6.886804199218773 0.0 1.91
3 4 2013 -1.8594726562499773 8.658868408203148 0.0 2.44
4 4 2013 -5.427374267578102 18.964807128906273 0.0 3.66
5 4 2013 2.6987548828125227 24.352136230468773 0.0 6.17
6 4 2013 8.769677734375023 21.599389648437523 0.0 5.8
7 4 2013 7.496453857421898 23.738580322265648 0.0 5.44
8 4 2013 8.270623779296898 25.595758056640648 0.0 5.09
9 4 2013 -8.809271240234352 16.320031738281273 0.0 2.0
10 4 2013 -9.044317626953102 0.31301269531252274 0.0 1.68
11 4 2013 -9.748327636718727 9.325799560546898 0.0 2.83
12 4 2013 -4.940588378906284 15.075158691406273 1.25 3.23
13 4 2013 -1.0006164550781023 21.984307861328148 0.0 4.86
14 4 2013 2.4581237792968977 17.848199462890648 0.0 4.55
15 4 2013 -1.0830444335937273 10.867913818359398 0.0 3.61
16 4 2013 -7.087133789062477 8.220635986328148 0.0 2.25
17 4 2013 -2.6191467285156023 7.294580078125023 0.45 1.64
18 4 2013 -6.473364257812477 3.5497375488281477 3.54 1.79
19 4 2013 -8.387091064453102 15.937677001953148 0.0 4.48
20 4 2013 -2.3484863281249773 16.455957031250023 0.0 3.91
21 4 2013 0.19463500976564774 21.299615478515648 0.0 4.44
22 4 2013 -2.6180480957031023 18.142907714843716 2.66 3.69
23 4 2013 -6.619299316406284 3.5713439941406477 3.3 1.79
24 4 2013 -10.101416015624977 15.658227539062523 0.0 4.13
25 4 2013 -2.4832519531249773 22.398431396484398 0.0 6.34
26 4 2013 3.619958496093716 22.815087890625023 0.0 5.53
27 4 2013 4.999017333984398 25.879022216796898 0.0 5.42
28 4 2013 5.902398681640648 30.981805419921898 0.0 7.46
29 4 2013 6.229913330078148 29.664514160156273 0.0 6.04
30 4 2013 9.503747558593716 23.704278564453148 0.0 6.49
1 5 2013 -1.8472045898437273 12.648889160156273 2.82 2.76
2 5 2013 -1.8026489257812273 8.751611328125023 4.09 3.04
3 5 2013 -6.152532958984352 11.265527343750023 0.0 3.28
4 5 2013 -4.495031738281227 14.135125732421898 0.0 4.32
5 5 2013 -2.8931945800781023 17.266412353515648 0.0 4.46
6 5 2013 4.460992431640648 21.796289062500023 0.0 4.94
7 5 2013 10.036187744140648 23.362573242187523 1.9 5.58
8 5 2013 5.826654052734398 24.040917968750023 2.69 4.83
9 5 2013 7.449639892578148 18.084497070312523 1.45 3.66
10 5 2013 4.577935791015648 19.841302490234398 0.39 3.85
11 5 2013 6.126306152343716 17.111444091796898 0.0 4.22
12 5 2013 3.9240661621093977 25.383630371093716 0.0 5.49
13 5 2013 10.096337890625023 32.29274902343752 0.0 7.06
14 5 2013 14.371606445312523 35.38848266601565 0.0 7.66
15 5 2013 14.210107421875023 30.901788330078148 0.0 6.44
16 5 2013 10.737969970703148 30.671868896484398 6.76 6.71
17 5 2013 11.614648437500023 32.87456665039065 0.0 7.98
18 5 2013 14.576593017578148 33.46270141601565 1.04 7.83
19 5 2013 12.698480224609398 25.563989257812523 0.41 6.09
20 5 2013 6.908288574218773 22.562280273437523 0.0 5.24
21 5 2013 7.548791503906273 20.517114257812523 0.0 6.11
22 5 2013 4.365167236328148 24.545220947265648 0.0 5.46
23 5 2013 5.604974365234398 23.567102050781273 0.0 5.14
24 5 2013 10.967431640625023 29.866510009765648 0.0 8.14
25 5 2013 16.639581298828148 34.8117614746094 0.0 10.72
26 5 2013 15.082299804687523 34.87783203125002 0.0 9.36
27 5 2013 15.083428955078148 34.82192382812502 0.0 7.83
28 5 2013 12.546990966796898 31.990441894531273 0.59 7.62
29 5 2013 15.416497802734398 30.185327148437523 30.52 7.9
30 5 2013 10.918420410156273 25.107965087890648 3.29 5.3
31 5 2013 10.968560791015648 28.981103515625023 0.0 8.2
1 6 2013 9.798944091796898 20.973138427734398 0.0 6.14
2 6 2013 8.083489990234398 25.748193359375023 0.0 6.33
3 6 2013 9.490380859375023 34.09786376953127 0.47 10.98
4 6 2013 15.044427490234398 28.137628173828148 10.03 7.44
5 6 2013 6.752343750000023 16.685876464843716 9.76 2.39
6 6 2013 6.464929199218773 23.019586181640648 0.0 4.59
7 6 2013 10.361474609375023 28.345941162109398 0.0 6.09
8 6 2013 13.756738281250023 28.666070556640648 0.0 7.07
9 6 2013 10.225579833984398 30.669335937500023 0.0 7.25
10 6 2013 13.258813476562523 39.00502929687502 0.0 9.83
11 6 2013 21.251245117187523 43.1411071777344 0.0 13.7
12 6 2013 20.044854736328148 35.8839050292969 0.0 10.19
13 6 2013 11.501031494140648 34.00640258789065 0.0 8.63
14 6 2013 19.827661132812523 38.44100341796877 1.87 11.87
15 6 2013 18.783898925781273 33.96828613281252 0.35 8.06
16 6 2013 19.734063720703148 33.95302734375002 20.72 7.25
17 6 2013 16.730920410156273 30.755700683593716 0.0 6.74
18 6 2013 15.366357421875023 31.782098388671898 0.0 7.41
19 6 2013 15.942254638671898 31.832910156250023 3.87 8.45
20 6 2013 16.931420898437523 36.67147216796877 0.0 10.19
21 6 2013 19.482324218750023 38.28475341796877 0.0 11.37
22 6 2013 18.623498535156273 36.52919921875002 0.0 10.69
23 6 2013 18.013055419921898 34.51833496093752 0.0 9.25
24 6 2013 18.684747314453148 37.79314575195315 0.0 9.28
25 6 2013 18.546624755859398 37.8604675292969 0.0 10.36
26 6 2013 19.417718505859398 39.61983642578127 0.0 8.54
27 6 2013 21.789270019531273 41.7094665527344 0.0 10.5
28 6 2013 19.104699707031273 37.0220886230469 0.0 7.48
29 6 2013 16.743188476562523 32.43123779296877 0.0 8.0
30 6 2013 13.816888427734398 30.200585937500023 0.0 7.09
1 7 2013 11.587915039062523 28.602563476562523 0.0 6.54
2 7 2013 11.426385498046898 28.864221191406273 0.0 6.69
3 7 2013 13.022637939453148 30.984368896484398 0.0 8.33
4 7 2013 14.931909179687523 33.9771667480469 0.0 9.69
5 7 2013 16.427941894531273 35.26906738281252 1.26 9.34
6 7 2013 19.757470703125023 38.9173522949219 12.92 8.94
7 7 2013 20.399102783203148 39.13076171875002 0.82 7.85
8 7 2013 20.478173828125023 37.890954589843716 0.7 10.02
9 7 2013 20.379052734375023 39.52584228515627 4.28 9.29
10 7 2013 21.080804443359398 35.101403808593716 0.59 7.36
11 7 2013 20.063806152343716 36.4123474121094 2.55 9.25
12 7 2013 20.530541992187523 37.93288574218752 0.0 10.86
13 7 2013 20.633020019531273 39.10918579101565 0.27 9.94
14 7 2013 21.182183837890648 33.93145141601565 4.38 7.22
15 7 2013 13.905999755859398 29.885552978515648 0.0 6.32
16 7 2013 15.221551513671898 25.271813964843716 0.0 5.14
17 7 2013 13.396936035156273 31.486138916015648 0.0 7.38
18 7 2013 16.658502197265648 34.42305908203127 0.0 9.39
19 7 2013 18.204644775390648 35.7060485839844 14.01 7.92
20 7 2013 20.905938720703148 33.70025024414065 0.92 6.64
21 7 2013 16.349969482421898 34.92354736328127 0.0 7.18
22 7 2013 19.474542236328148 38.5324645996094 0.0 8.15
23 7 2013 19.411035156250023 37.0284362792969 0.0 7.47
24 7 2013 15.080072021484398 32.79580078125002 0.0 6.84
25 7 2013 17.619836425781273 33.41188964843752 26.78 7.06
26 7 2013 15.606958007812523 30.392388916015648 0.0 6.19
27 7 2013 13.351251220703148 27.803521728515648 1.4 5.52
28 7 2013 10.730187988281273 19.171868896484398 3.18 1.42
29 7 2013 13.806848144531273 26.999444580078148 0.38 4.03
30 7 2013 14.554315185546898 30.590570068359398 0.0 5.32
31 7 2013 16.042504882812523 33.77010498046877 2.32 5.85
1 8 2013 16.970422363281273 32.73735961914065 2.28 6.25
2 8 2013 17.634332275390648 32.4261413574219 0.0 6.44
3 8 2013 17.087365722656273 30.779840087890648 0.6 5.07
4 8 2013 16.951470947265648 29.227532958984398 12.56 5.27
5 8 2013 16.764337158203148 32.50997314453127 7.47 4.66
6 8 2013 18.391778564453148 32.00441894531252 0.36 4.73
7 8 2013 19.830987548828148 30.227258300781273 2.46 4.73
8 8 2013 16.030267333984398 25.975579833984398 9.64 4.34
9 8 2013 13.616387939453148 25.600823974609398 0.0 4.31
10 8 2013 11.350640869140648 27.723504638671898 0.0 5.36
11 8 2013 12.609368896484398 28.636834716796898 0.0 4.48
12 8 2013 15.244927978515648 29.463800048828148 0.0 5.03
13 8 2013 15.195916748046898 26.952447509765648 1.36 4.72
14 8 2013 13.604119873046898 25.715173339843716 0.0 4.05
15 8 2013 13.610803222656273 28.349755859375023 2.54 4.26
16 8 2013 14.692437744140648 29.278344726562523 0.0 5.05
17 8 2013 14.153283691406273 30.450830078125023 0.0 5.64
18 8 2013 13.298913574218773 30.279351806640648 0.0 5.76
19 8 2013 13.976159667968773 33.07906494140627 0.0 6.28
20 8 2013 15.786309814453148 34.53484497070315 0.0 7.09
21 8 2013 16.637353515625023 35.21953735351565 0.0 7.82
22 8 2013 19.026727294921898 33.53511962890627 0.0 7.17
23 8 2013 17.995233154296898 32.2978454589844 1.13 5.98
24 8 2013 16.725366210937523 34.88543090820315 0.0 8.03
25 8 2013 17.941766357421898 35.51043090820315 0.0 8.31
26 8 2013 19.169305419921898 36.889978027343716 0.0 9.42
27 8 2013 18.047601318359398 35.55489501953127 0.0 8.21
28 8 2013 16.573846435546898 34.8460632324219 0.0 6.8
29 8 2013 18.011926269531273 36.51015625000002 0.0 6.57
30 8 2013 19.590386962890648 37.9824157714844 0.0 6.51
31 8 2013 21.247918701171898 36.68673095703127 2.08 6.62
1 9 2013 18.058740234375023 30.989434814453148 0.0 6.2
2 9 2013 12.496881103515648 31.662683105468773 0.0 6.47
3 9 2013 14.048577880859398 34.17916259765627 0.0 7.77
4 9 2013 16.987115478515648 35.8775573730469 0.0 8.08
5 9 2013 17.584191894531273 35.23476562500002 0.0 7.08
6 9 2013 17.065087890625023 38.20598754882815 0.0 8.79
7 9 2013 18.102166748046898 39.003747558593716 0.0 8.45
8 9 2013 19.286279296875023 37.734704589843716 0.0 8.4
9 9 2013 19.825433349609398 35.65651855468752 0.0 9.35
10 9 2013 15.891015625000023 32.51760253906252 4.12 5.66
11 9 2013 17.599786376953148 29.804254150390648 7.03 3.83
12 9 2013 14.726953125000023 24.094262695312523 24.79 2.48
13 9 2013 11.368463134765648 18.056542968750023 33.0 1.3
14 9 2013 11.231439208984398 28.128717041015648 0.0 4.7
15 9 2013 12.933526611328148 23.819879150390648 0.0 3.15
16 9 2013 10.808160400390648 17.116510009765648 1.34 0.92
17 9 2013 10.500695800781273 29.674676513671898 0.0 4.72
18 9 2013 15.052239990234398 32.49093017578127 0.0 6.13
19 9 2013 13.220941162109398 25.325189208984398 0.0 4.1
20 9 2013 9.038110351562523 24.026940917968773 0.0 3.76
21 9 2013 9.191827392578148 27.813684082031273 0.0 5.21
22 9 2013 10.805932617187523 28.251947021484398 0.0 5.85
23 9 2013 9.434686279296898 22.505120849609398 0.0 4.22
24 9 2013 5.968133544921898 24.490594482421898 0.0 4.62
25 9 2013 8.188195800781273 28.154138183593716 0.0 5.95
26 9 2013 12.232873535156273 31.177453613281273 0.0 7.25
27 9 2013 16.229638671875023 27.319543457031273 31.44 5.3
28 9 2013 6.241052246093716 20.396417236328148 0.0 3.59
29 9 2013 5.622796630859398 25.240075683593716 0.0 5.01
30 9 2013 6.865960693359398 29.880456542968773 0.0 5.62
1 10 2013 10.844903564453148 27.468164062500023 0.0 4.95
2 10 2013 10.862725830078148 29.686120605468773 0.0 4.78
3 10 2013 11.545587158203148 27.928033447265648 0.0 3.53
4 10 2013 1.6159912109375227 22.738854980468773 0.0 3.06
5 10 2013 -2.3050292968749773 12.641259765625023 0.0 3.32
6 10 2013 0.7426696777343977 19.354791259765648 0.0 4.9
7 10 2013 5.274163818359398 25.509362792968773 0.0 4.86
8 10 2013 7.768243408203148 27.695550537109398 0.0 7.06
9 10 2013 7.766015625000023 26.770776367187523 0.0 5.74
10 10 2013 7.958734130859398 28.854058837890648 3.64 5.62
11 10 2013 7.768243408203148 22.796014404296898 0.0 5.38
12 10 2013 6.332391357421898 18.203881835937523 0.0 2.99
13 10 2013 2.3946472167968977 21.204339599609398 0.0 4.72
14 10 2013 5.122644042968773 24.269555664062523 17.75 4.11
15 10 2013 -0.04709472656247726 11.899407958984398 0.0 2.83
16 10 2013 -1.6433471679687273 12.552331542968773 0.0 2.15
17 10 2013 -0.4425415039062841 15.409234619140648 0.0 2.77
18 10 2013 -0.34674682617185226 7.676934814453148 5.35 1.53
19 10 2013 -2.7071594238281023 19.183282470703148 0.0 3.47
20 10 2013 2.5717407226562727 17.548425292968773 0.0 3.62
21 10 2013 1.4032531738281477 16.622369384765648 0.0 3.01
22 10 2013 4.840844726562523 17.272760009765648 0.0 3.11
23 10 2013 2.1930175781250227 20.409143066406273 0.0 3.18
